ID,Parent,Type,Images,Nicotine Product,Brands,SKU,Name,Short description,Description,Bowl Size,Weight (lbs),Length (in),Width (in),Height (in),,Tax status,Tax class,,Stock,Low stock amount,,,,Sale price,Regular price,Categories,Tags,Shipping class,,,,,,,Cross-sells,,Button text,,,,Visibility in catalog,,,,,,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,,,,,,,,,,,,,,,,
16276,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Tropic-Blush-Curves-Hand-Pipe-REF-HP-367.jpg,,,HP 367,Tropic Blush Curves Hand Pipe |REF: HP 367|,"<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Brightly colored hand pipe with stripe detail throughout. \\n\\nPACK QTY: 2 PCS\\n\\nLength: 4\&quot;&quot;}"" data-sheets-userformat=""{&quot;2&quot;:13187,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">Glass hand pipe with golden pink colors.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 5""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,,5,"Smoking Pipes > Glass Hand Pipes, Smoking Pipes",Hand Pipes,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16280,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Sunsplash-Twirl-Hand-Pipe-REF-HP-033.jpg,,,HP 033,Sunsplash Twirl Hand Pipe |REF: HP 033|,"Brightly colored hand pipe with stripe detail throughout.
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,,10,"Smoking Pipes > Glass Hand Pipes, Smoking Pipes",Hand Pipes,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16281,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Technicolor-Twirl-Hand-Pipe-REF-HP-329.jpg,,,HP329,Technicolor Twirl Hand Pipe |REF: HP 329|,"<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Brightly colored hand pipe with stripe detail throughout. \\n\\nPACK QTY: 2 PCS\\n\\nLength: 4\&quot;&quot;}"" data-sheets-userformat=""{&quot;2&quot;:13187,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">Glass hand pipe with brightly colored stripes detail throughout.
\n</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,,6,"Smoking Pipes > Glass Hand Pipes, Smoking Pipes",Hand Pipes,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16282,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Trailblazer-Toes-Hand-Pipe-REF-HP-095.jpg,,,HP 095,Trailblazer Toes Hand Pipe |REF: HP 095|,"Clear White solid hand pipe with paw print.
\n
\n<strong>PACK QTY:</strong> 1 PC
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 1 PC
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,6,7.5,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16283,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Vineyard-Glow-Hand-Pipe-REF-HP-182.jpg,,,HP182,Vineyard Glow Hand Pipe |REF: HP 182|,"<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Brightly colored hand pipe with stripe detail throughout. \\n\\nPACK QTY: 2 PCS\\n\\nLength: 4\&quot;&quot;}"" data-sheets-userformat=""{&quot;2&quot;:13187,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">Glass hand pipe with green wigwag on the bowl.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,1.6,2,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16284,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Azure-Accents-Hand-Pipe-REF-HP-189.jpg,,,HP189,Azure Accents Hand Pipe |REF: HP 189|,"<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Brightly colored hand pipe with stripe detail throughout. \\n\\nPACK QTY: 2 PCS\\n\\nLength: 4\&quot;&quot;}"" data-sheets-userformat=""{&quot;2&quot;:13187,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">Glass hand pipe with stripe detail throughout.
\n</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,,2,"Smoking Pipes > Glass Hand Pipes, Smoking Pipes",Hand Pipes,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16285,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Ballet-Slipper-Hand-Pipe-REF-HP-100.jpg,,,HP 100,Ballet Slipper Hand Pipe |REF: HP 100|,"Clear glass hand pipe with pastel colors.
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,5.2,6.5,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16286,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Burnt-Umber-Hand-Pipe-REF-HP-076.jpg,,,HP 076,Burnt Umber Hand Pipe |REF: HP 076|,"Uniquely multicolored fritz hand pipe with colored bowl end.
\n
\n<strong>PACK QTY:</strong> 1 PC
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 1 PC
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,3.2,4,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16287,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Celestial-Dusk-Hand-Pipe-REF-HP-194.jpg,,,HP 194,Celestial Dusk Hand Pipe |REF: HP 194|,"Uniquely multicolored fritz hand pipe with colored bowl end.
\n
\n<strong>PACK QTY:</strong> 1 PC
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 1 PC
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,5.6,7,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16288,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Cinnamon-Spiral-Hand-Pipe-REF-HP-037.jpg,,,HP 037,Cinnamon Spiral Hand Pipe |REF: HP 037|,"<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Brightly colored hand pipe with stripe detail throughout. \\n\\nPACK QTY: 2 PCS\\n\\nLength: 4\&quot;&quot;}"" data-sheets-userformat=""{&quot;2&quot;:13187,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">Glass hand pipe with with stripe detail throughout.
\n</span>
\n
\n<strong>PACK QTY:</strong> 4 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 4 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,,2,"Smoking Pipes > Glass Hand Pipes, Smoking Pipes",Hand Pipes,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16289,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Citrine-Lace-Hand-Pipe-REF-HP-174.jpg,,,HP174,Citrine Lace Hand Pipe |REF: HP 174|,"Gradient fritzed color hand pipe with colored wigwag on the bowl and stem.
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,2.2,2.75,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16290,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Clear-Waters-Hand-Pipe-REF-HP-192.jpg,,,HP192,Clear Waters Hand Pipe |REF: HP 192|,"Uniquely dualcolored hand pipe.
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,2.4,3,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16291,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Coastal-Citron-Hand-Pipe-REF-HP-172.jpg,,,HP172,Coastal Citron Hand Pipe |REF: HP 172|,"Gradient fritzed color hand pipe with stripes.
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,3.6,4.5,"Smoking Pipes > Glass Hand Pipes, Sale, Smoking Pipes","Hand Pipes, Sale",,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16292,,simple,https://sigdistro.com/wp-content/uploads/2024/03/Daybreak-Dance-Hand-Pipe-REF-HP-155.jpg,,,HP 155,Daybreak Dance Hand Pipe |REF: HP 155|,"<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Brightly colored hand pipe with stripe detail throughout. \\n\\nPACK QTY: 2 PCS\\n\\nLength: 4\&quot;&quot;}"" data-sheets-userformat=""{&quot;2&quot;:13187,&quot;3&quot;:{&quot;1&quot;:0},&quot;4&quot;:{&quot;1&quot;:2,&quot;2&quot;:16777215},&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:10}"">Glass hand pipe with with stripe detail throughout.
\n</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\n<strong>Length:</strong> 4""","<span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.\\n\\nPACK QTY: 2 PCS\\n\\nFor Hand Pipe Wholesale &amp; Distribution contact us at (617)-943-2040 or email us at info@sigdistro.com&quot;}"" data-sheets-userformat=""{&quot;2&quot;:5057,&quot;3&quot;:{&quot;1&quot;:0},&quot;9&quot;:0,&quot;10&quot;:2,&quot;11&quot;:3,&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;}"">Embark on a journey of elevated smoking pleasure with our superior hand pipes, boasting top-notch craftsmanship, vibrant colored accents, and distinctive designs, inviting you to experience the pinnacle of innovation and artistry in our exceptional collection.</span>
\n
\n<strong>PACK QTY:</strong> 2 PCS
\n
\nFor<strong> Hand Pipe Wholesale &amp; Distribution </strong>contact us at<strong> (617)-943-2040 </strong>or email us at <strong>info@sigdistro.com</strong>",,,,,,,taxable,,,,,,,,,5,"Smoking Pipes > Glass Hand Pipes, Smoking Pipes",Hand Pipes,,,,,,,,,,,,,visible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
